Stock,Open,Close,High,Low
SPY,285.73,293.33,294.87,285.73
QQQ,211.5,218.82,219.96,211.5
IWM,129.11,135.45,136.84,129.11
AAPL,278.58,287.71,289.56,278.58
MSFT,169.81,177.28,177.61,169.81
NVDA,291.36,298.495,300.57,291.36
XLK,88.2,91.88,92.135,88.2
XLP,59.21,58.975,59.5,58.6
XLY,114.8,117.32,118.21,114.8
XTN,47.82,49.73,50.13,47.82
HYG,78.88,80.21,80.35,78.88
