Stock,Open,Close,High,Low
SPY,453.08,453.08,453.08,453.08
QQQ,381.57,381.57,381.57,381.57
IWM,227.96,227.96,227.96,227.96
AAPL,154.3,154.3,154.3,154.3
MSFT,301.14,301.14,301.14,301.14
NVDA,228.43,228.43,228.43,228.43
XLK,159.36,159.36,159.36,159.36
XLP,72.83,72.83,72.83,72.83
XLY,183.52,183.52,183.52,183.52
XTN,86.62,86.62,86.62,86.62
HYG,88.01,88.01,88.01,88.01
