Stock,Open,Close,High,Low
SPY,445.92,447.01,447.11,442.92
QQQ,368.82,368.98,368.99,363.78
IWM,221.13,219.02,221.13,217.6885
AAPL,149.1,151.075,151.095,146.5
MSFT,292.85,294.7019,294.79,290.06
NVDA,201.88,199.57,202.83,194.72
XLK,154.99,155.68,155.705,153.34
XLP,72.51,72.925,72.945,72.38
XLY,181.56,180.71,181.56,178.85
XTN,85.8824,85.93,86.04,84.9793
HYG,87.46,87.47,87.49,87.35
