Stock,Open,Close,High,Low
SPY,415.74,411.24,415.765,410.3892
QQQ,309.87,307.7,311.68,306.8
IWM,190.9,188.0,190.9,187.08
AAPL,148.71,147.98,149.83,147.47
MSFT,272.5,270.38,272.9895,269.61
NVDA,189.26,186.48,191.78,185.3626
XLK,141.67,140.08,141.93,139.68
XLP,74.24,73.34,74.24,73.28
XLY,154.15,153.23,155.48,152.84
XTN,79.25,76.77,79.25,76.4191
HYG,78.23,77.55,78.23,77.49
