Stock,Open,Close,High,Low
SPY,248.19,265.29,266.94,248.19
QQQ,183.37,196.85,197.64,183.37
IWM,104.62,112.81,113.3,104.62
AAPL,241.41,262.1,263.07,241.41
MSFT,153.83,165.37,166.46,153.83
NVDA,243.91,268.18,269.32,243.91
XLK,77.12,83.805,84.23,77.12
XLP,55.35,57.42,57.79,55.35
XLY,92.41,100.185,100.62,92.41
XTN,39.43,42.53,42.685,39.43
HYG,73.55,75.34,75.56,73.55
