Stock,Open,Close,High,Low
SPY,474.96,477.8,477.8,473.92
QQQ,397.85,401.67,401.94,396.91
IWM,222.45,225.24,226.645,222.45
AAPL,177.57,181.91,182.88,177.57
MSFT,336.32,334.64,337.72,329.78
NVDA,294.11,301.05,306.94,294.11
XLK,173.87,175.53,175.67,173.38
XLP,77.11,77.11,77.14,76.02
XLY,204.44,210.33,210.33,204.44
XTN,94.36,94.69,96.13,94.35
HYG,87.01,86.96,87.01,86.7636
