Stock,Open,Close,High,Low
SPY,396.92,393.81,396.92,387.0
QQQ,293.48,287.07,293.48,282.29
IWM,178.21,175.5,178.21,172.33
AAPL,143.11,140.38,143.11,137.34
MSFT,260.65,259.75,261.32,253.55
NVDA,168.98,161.5,168.98,157.83
XLK,134.07,132.06,134.07,129.77
XLP,72.16,73.33,73.445,71.95
XLY,141.46,137.83,141.46,136.05
XTN,75.52,73.23,75.52,72.51
HYG,76.76,77.2,77.26,76.55
