Stock,Open,Close,High,Low
SPY,365.86,365.86,365.86,365.86
QQQ,274.69,274.69,274.69,274.69
IWM,165.18,165.18,165.18,165.18
AAPL,131.56,131.56,131.56,131.56
MSFT,247.65,247.65,247.65,247.65
NVDA,158.8,158.8,158.8,158.8
XLK,124.62,124.62,124.62,124.62
XLP,68.83,68.83,68.83,68.83
XLY,136.1,136.1,136.1,136.1
XTN,67.71,67.71,67.71,67.71
HYG,74.05,74.05,74.05,74.05
