Stock,Open,Close,High,Low
SPY,339.48,342.96,342.96,339.48
QQQ,281.87,283.63,285.9717,281.31
IWM,154.61,156.24,156.24,154.35
AAPL,497.48,503.8,515.0341,495.88
MSFT,213.02,213.7,215.5087,212.51
NVDA,507.34,508.59,516.47,500.6516
XLK,117.94,118.98,119.665,117.94
XLP,64.3,64.83,64.83,64.21
XLY,146.18,148.42,148.459,146.18
XTN,58.7091,60.0445,60.0502,58.7091
HYG,84.74,85.14,85.17,84.74
