Stock,Open,Close,High,Low
SPY,452.23,451.65,452.49,450.95
QQQ,380.26,379.85,380.54,378.37
IWM,225.48,226.02,226.609,224.345
AAPL,153.12,151.77,153.12,151.3001
MSFT,303.59,301.89,304.33,301.7
NVDA,226.88,223.71,226.88,221.2237
XLK,159.7,158.81,159.84,158.56
XLP,72.1,72.27,72.34,71.98
XLY,183.21,183.66,183.74,182.63
XTN,86.5731,85.91,86.845,85.765
HYG,88.07,88.09,88.1,87.97
