Stock,Open,Close,High,Low
SPY,443.18,443.96,444.66,441.23
QQQ,372.98,373.33,373.745,370.29
IWM,224.131,223.06,224.35,221.89
AAPL,146.83,146.92,147.4682,145.58
MSFT,299.56,299.35,299.72,296.94
NVDA,224.82,220.81,224.82,218.63
XLK,156.6,156.71,156.97,155.59
XLP,70.59,70.62,70.92,70.505
XLY,184.21,184.89,185.06,182.81
XTN,87.46,88.24,88.55,86.93
HYG,88.04,87.91,88.04,87.86
