Stock,Open,Close,High,Low
SPY,376.66,383.415,384.32,376.66
QQQ,260.1,266.58,267.39,260.1
IWM,170.53,174.84,175.235,170.53
AAPL,126.04,129.58,130.45,126.04
MSFT,234.53,241.0,241.91,234.53
NVDA,140.36,145.98,146.82,140.36
XLK,121.43,124.61,125.01,121.43
XLP,74.6,74.94,75.19,74.6
XLY,126.26,129.53,129.8,126.26
XTN,65.85,67.53,67.735,65.85
HYG,72.63,73.59,73.62,72.63
