Stock,Open,Close,High,Low
SPY,371.99,374.6,374.6,371.26
QQQ,312.97,314.19,314.19,311.78
IWM,196.41,196.32,196.83,194.63
AAPL,133.72,132.95,134.68,131.75
MSFT,221.68,222.93,222.93,219.68
NVDA,525.83,522.65,525.83,516.6
XLK,129.83,130.38,130.38,128.97
XLP,66.98,67.53,67.53,66.715
XLY,160.69,160.93,160.98,159.94
XTN,71.49,71.33,71.74,71.0435
HYG,87.23,87.305,87.34,87.17
