Stock,Open,Close,High,Low
SPY,355.33,357.51,358.73,354.87300000000005
QQQ,290.38,290.515,292.7361,288.11
IWM,177.5,180.88,181.98,177.5
AAPL,117.34,113.83,117.5969,113.76
MSFT,210.39,210.34,212.26,208.2
NVDA,523.51,525.87,535.1413,520.81
XLK,120.11,120.1,121.27,119.04
XLP,66.5,66.52,66.7194,66.12
XLY,153.69,155.34,155.79,153.69
XTN,67.4908,68.84,68.88,67.4908
HYG,85.92,86.065,86.2,85.92
