Stock,Open,Close,High,Low
SPY,362.79,360.19,364.14,357.735
QQQ,269.1,266.25,269.59,263.6616
IWM,168.61,167.67,169.57,166.625
AAPL,140.09,140.41,141.88,138.635
MSFT,234.24,229.265,234.43,226.76
NVDA,120.76,116.69,121.215,114.093
XLK,120.77,118.77,120.92,117.57
XLP,66.5,66.74,67.0,66.175
XLY,140.65,139.79,141.24,138.415
XTN,65.61,65.37,65.86,65.03
HYG,72.12,71.255,72.12,70.92
