Stock,Open,Close,High,Low
SPY,320.79,319.34,322.39,318.24
QQQ,243.3,246.491,247.81,243.3
IWM,150.26,146.34,150.26,145.9
AAPL,343.99,353.33,354.7044,343.99
MSFT,189.8,196.98,198.51,189.8
NVDA,361.84,375.1001,379.96,361.84
XLK,102.4,104.27,104.89,102.4
XLP,60.57,60.47,60.88,60.28
XLY,132.21,131.1,132.75,130.83
XTN,57.45,55.944,57.45,55.0401
HYG,83.9,83.7,84.22,83.26
