Stock,Open,Close,High,Low
SPY,366.3,364.69,369.7933,364.69
QQQ,301.85,303.99,306.04,301.85
IWM,189.7075,190.13,193.12,189.7075
AAPL,122.41,121.72,123.34,121.7148
MSFT,213.26,214.05,216.19,212.94
NVDA,520.53,532.57,535.55,520.53
XLK,124.3,124.74,125.86,124.3
XLP,67.32,67.08,67.9,67.04
XLY,156.3,156.57,158.62,156.3
XTN,72.29,70.88,73.5,70.85
HYG,86.68,86.6881,86.87,86.6
