Stock,Open,Close,High,Low
SPY,393.28,398.88,398.89,393.28
QQQ,282.04,285.57,285.57,281.18
IWM,178.62,180.8,181.08,178.0201
AAPL,142.16,144.46,144.46,141.08
MSFT,245.42,252.51,252.51,245.42
NVDA,170.01,175.33,175.34,168.0394
XLK,130.91,133.73,133.75,130.91
XLP,75.89,76.67,76.7,75.805
XLY,139.43,139.75,139.75,138.23
XTN,70.38,72.05,72.063,70.24
HYG,75.04,75.33,75.4,75.04
