Stock,Open,Close,High,Low
SPY,337.91,338.595,339.07,336.61
QQQ,275.32,277.97,278.465,274.92
IWM,157.9,156.39,157.9,155.78
AAPL,458.43,462.25,463.9899,456.0852
MSFT,210.28,211.49,211.94,209.25
NVDA,493.48,490.43,499.0187,486.03
XLK,114.64,115.07,115.24,114.1
XLP,64.52,64.78,64.96,64.34
XLY,145.44,146.34,146.66,144.92
XTN,58.5258,58.2,58.64,57.9901
HYG,84.58,84.71,84.765,84.43
