Stock,Open,Close,High,Low
SPY,358.1,362.14,362.22,358.1
QQQ,290.93,292.79,293.485,290.07
IWM,173.5,177.38,177.765,173.5
AAPL,119.26,120.23,120.9856,118.2199
MSFT,216.51,217.23,217.725,214.59
NVDA,531.88,540.74,545.8899,526.78
XLK,121.2,122.3,122.59,120.9729
XLP,67.53,68.1,68.12,67.53
XLY,153.45,155.39,155.39,153.45
XTN,66.3407,68.34,68.8,66.3407
HYG,85.44,85.91,85.96,85.44
