Stock,Open,Close,High,Low
SPY,372.17,371.24800000000005,373.99,370.84
QQQ,312.68,312.72,314.68,312.0418
IWM,198.27,194.35,198.92,193.44
AAPL,136.69,134.84,138.785,134.3605
MSFT,224.96,224.1,227.155,223.59
NVDA,516.0,517.85,522.81,513.73
XLK,130.52,129.81,131.4,129.67
XLP,67.25,67.05,67.6,66.885
XLY,159.68,159.75,160.53,158.98
XTN,71.55,71.1158,72.0,70.8433
HYG,87.16,87.08,87.31,87.04
