Stock,Open,Close,High,Low
SPY,425.26,424.18,425.44,423.56
QQQ,344.51,341.92,344.51,341.55
IWM,231.02,230.36,231.455,228.5
AAPL,130.48,129.56,130.589,129.4
MSFT,259.89,258.39,259.95,257.68
NVDA,720.75,710.925,720.75,709.27
XLK,143.41,142.42,143.41,142.285
XLP,70.9,70.68,71.12,70.664
XLY,173.26,172.2,173.26,171.74
XTN,87.99,88.2,88.4,87.52
HYG,87.54,87.53,87.565,87.441
