Stock,Open,Close,High,Low
SPY,390.08,388.5764,391.2546,387.45
QQQ,294.61,292.45,296.4599,291.31
IWM,175.09,175.67,176.9887,174.18
AAPL,141.66,141.5974,143.3805,140.98
MSFT,267.7,264.78,268.215,263.3
NVDA,171.26,168.65,173.1889,166.26
XLK,133.45,132.53,134.23,131.96
XLP,72.85,72.68,73.04,72.45
XLY,146.99,145.47,148.41,145.0
XTN,70.58,70.15,71.192,70.07
HYG,75.04,74.6124,75.08,74.61
