Stock,Open,Close,High,Low
SPY,396.33,400.61,400.67,396.33
QQQ,319.13,324.6,324.69,319.13
IWM,220.94,223.82,223.82,220.94
AAPL,122.15,122.97,124.17,122.15
MSFT,235.77,242.47,242.63,235.77
NVDA,533.93,552.97,554.79,533.93
XLK,132.81,135.48,135.48,132.81
XLP,68.31,68.0,68.33,67.535
XLY,168.07,169.43,169.68,168.07
XTN,87.51,88.39,88.4029,87.48
HYG,86.88645,87.06,87.06,86.85
