Stock,Open,Close,High,Low
SPY,308.36,310.54,311.88,308.36
QQQ,247.6,250.45,251.52,247.09
IWM,143.18,141.85,144.505,141.24
AAPL,364.8,364.06,367.33,363.9742
MSFT,203.51,204.74,206.34,201.77
NVDA,379.91,381.183,382.9771,376.6
XLK,104.49,104.65,105.27,104.08
XLP,58.64,58.7,59.055,58.64
XLY,127.71,129.0,129.53,127.71
XTN,52.86,52.28,54.3807,52.2696
HYG,81.27657,81.54,81.765,81.27657
