Stock,Open,Close,High,Low
SPY,384.39,383.86,385.79,383.59
QQQ,328.11,328.61,329.76,327.26
IWM,214.79,213.33,216.64,212.78
AAPL,142.92,143.3092,144.2695,141.4228
MSFT,229.53,232.49,234.17,229.53
NVDA,546.13,537.17,546.13,535.5547
XLK,133.94,134.04,134.6,133.52
XLP,65.72,66.345,66.44,65.5
XLY,170.73,170.59,171.46,169.98
XTN,73.89,73.17,74.4499,73.145
HYG,87.32,87.185,87.329,87.185
