Stock,Open,Close,High,Low
SPY,360.62,356.43,361.5,356.43
QQQ,292.27,290.25,293.37,290.25
IWM,178.46,176.02,179.715,175.9701
AAPL,119.39,118.13,119.815,118.13
MSFT,214.46,211.165,215.14,211.165
NVDA,536.89,537.52,544.22,527.43
XLK,121.69,120.43,122.06,120.43
XLP,67.67,66.775,68.0,66.775
XLY,154.8,153.785,155.96,153.785
XTN,68.51,68.4,69.97,68.3885
HYG,85.95,85.785,86.14,85.7737
