Stock,Open,Close,High,Low
SPY,452.92,456.74,456.79,452.28
QQQ,361.85,369.3,369.3,361.85
IWM,207.57,208.06,208.415,205.91
AAPL,174.31,178.47,178.47,174.31
MSFT,309.42,315.09,315.09,309.42
NVDA,267.12,273.7,275.5599,266.22
XLK,158.46,161.52,161.53,158.46
XLP,76.65,76.43,76.65,75.54
XLY,185.23,189.41,189.43,184.07
XTN,86.23,86.11,86.3185,85.26
HYG,81.95,82.56,82.58,81.95
