Stock,Open,Close,High,Low
SPY,463.06,467.66,467.8,462.64
QQQ,389.21,393.98,394.13,388.27
IWM,218.18,220.24,220.33,217.16
AAPL,172.99,175.63,175.775,172.22
MSFT,327.29,333.47,333.59,325.7983
NVDA,290.75,293.94,295.3801,285.52
XLK,169.76,172.02,172.09,169.1
XLP,74.61,75.08,75.1053,74.29
XLY,196.82,200.41,200.62,196.82
XTN,91.48,92.02,92.28,91.405
HYG,86.68,86.91,86.925,86.66
