Stock,Open,Close,High,Low
SPY,419.99,427.04,427.19,419.99
QQQ,324.08,330.5,330.575,324.08
IWM,196.35,200.31,200.42,196.35
AAPL,168.49,171.99,172.0,168.49
MSFT,287.02,291.76,291.87,287.02
NVDA,179.42,187.15,187.1699,179.42
XLK,147.67,150.58,150.615,147.67
XLP,74.86,75.48,75.51,74.7999
XLY,166.15,169.92,169.95,165.91
XTN,80.53,81.24,81.28,80.4275
HYG,78.24,78.94,78.975,78.24
