Stock,Open,Close,High,Low
SPY,274.36,248.22,274.36,248.07
QQQ,195.22,177.21,195.22,177.17
IWM,125.88,111.815,125.88,111.635
AAPL,275.43,248.77,275.43,248.515
MSFT,153.63,138.87,153.63,138.87
NVDA,246.47,215.865,246.47,215.865
XLK,83.5,75.38,83.5,75.38
XLP,57.58,52.19,57.58,51.98
XLY,107.17,96.45,107.17,96.0
XTN,47.01,42.0,47.01,41.78
HYG,80.84,77.63,80.84,76.23
