Stock,Open,Close,High,Low
SPY,397.37,405.48,407.0,397.37
QQQ,291.26,299.48,300.9042,290.204
IWM,178.73,182.7,183.79,178.73
AAPL,140.52,144.0,144.33,137.15
MSFT,262.52,265.97,266.94,261.44
NVDA,169.75,178.51,180.905,160.2461
XLK,133.62,136.9,137.4,132.6
XLP,73.36,74.19,74.52,73.36
XLY,141.71,148.71,149.7,141.71
XTN,74.58,77.11,77.36,74.58
HYG,78.39,79.46,79.5175,78.39
