Stock,Open,Close,High,Low
SPY,344.12,347.58,347.8401,344.12
QQQ,285.86,291.96,292.11,285.86
IWM,156.4,155.4,156.7687,155.185
AAPL,499.3,506.19,507.92,499.3
MSFT,216.47,221.17,222.085,216.47
NVDA,510.0,510.87,514.68,507.19
XLK,119.56,122.0,122.31,119.56
XLP,64.71,64.79,64.88,64.285
XLY,148.89,150.34,150.6,148.76
XTN,59.88,59.827,59.93,59.6001
HYG,85.22,85.2,85.37,85.17
